-22.912116426279702,-43.186702760821575,88a8a06a55fffff,Centro
-22.831094077121541,-43.326138686179341,88a8a06e09fffff,Irajá
-23.040096242221914,-43.580150849273132,88a8a039cdfffff,Guaratiba
-22.9729660802685,-43.360290368173047,88a8a07525fffff,Jacarepaguá
-22.929073128509629,-43.558993919056093,88a8a02b37fffff,Campo Grande
-22.892472439403612,-43.708661847930593,88a8a02f47fffff,Santa Cruz
-22.8787202850057,-43.407187826266814,88a8a06707fffff,Vila Militar
-22.956062626747347,-43.292261470093869,88a8a0631bfffff,Alto da Boa Vista
-22.907534583131103,-43.610706747592239,88a8a02803fffff,Cosmos
-22.973761136060485,-43.569306185030271,88a8a02b43fffff,Guaratiba
-22.905686715441085,-43.444718904506338,88a8a06665fffff,Realengo
-22.931975910272012,-43.325492327232041,88a8a06051fffff,Jacarepaguá
-22.873451918880768,-43.370182598224119,88a8a06099fffff,Marechal Hermes
-22.853615100828911,-43.231409032911458,88a8a06a9dfffff,Cidade Universitária
-22.953908496152728,-43.378271870049687,88a8a062cbfffff,Curicica
-22.970331120425367,-43.341784566813715,88a8a0621dfffff,Anil
-22.899113366860657,-43.3984613502387,88a8a0676bfffff,Jardim Sulacap
-22.869466690643069,-43.698877344388755,88a8a02f2bfffff,Santa Cruz
-22.947320304071869,-43.332009010976385,88a8a06233fffff,Anil
-22.8622670364268,-43.443666232307685,88a8a06445fffff,Realengo
-22.877983702358016,-43.250432259787388,88a8a061e5fffff,Manguinhos
-22.950927140945726,-43.611770776504969,88a8a02a23fffff,Guaratiba
-22.962412644194433,-43.286266504076131,88a8a06319fffff,Alto da Boa Vista
-22.865566836423586,-43.6711293070716,88a8a02899fffff,Santa Cruz
-22.957433087425073,-43.658025551098113,88a8a02a1bfffff,Guaratiba
-22.963733806162285,-43.295519580328026,88a8a06225fffff,Alto da Boa Vista
-22.865264641045847,-43.566653452505825,88a8a029e3fffff,Campo Grande
-22.899703300270886,-43.555203391788886,88a8a0291dfffff,Campo Grande
-22.833486212418162,-43.292391977485195,88a8a06e65fffff,Brás de Pina
-22.964517298621217,-43.200248732950129,88a8a07889fffff,Lagoa
-22.956539808340555,-43.396776807139325,88a8a07533fffff,Jacarepaguá
-22.806721620066348,-43.307115024350892,88a8a06e23fffff,Vigário Geral
-22.878246309303556,-43.302686163419381,88a8a061d1fffff,Pilares
-22.986477343871229,-43.5573240747654,88a8a02b4dfffff,Guaratiba
-22.876505118539772,-43.493179347845576,88a8a06617fffff,Senador Camará
-22.945867047271356,-43.627011632581791,88a8a02a31fffff,Santa Cruz
-22.810688546932543,-43.334867052217433,88a8a06e15fffff,Parque Colúmbia
-22.936160185527772,-43.405504140017165,88a8a075adfffff,Jacarepaguá
-22.889586672428631,-43.585684683022883,88a8a029c9fffff,Campo Grande
-22.934686459015087,-43.7527204545862,88a8a021d7fffff,Santa Cruz
-22.8729375522723,-43.56991367418982,88a8a029ebfffff,Campo Grande
-22.84468164310881,-43.523133216407366,88a8a06683fffff,Campo Grande
-22.883622773331386,-43.7483850073829,88a8a02e2dfffff,Santa Cruz
-22.861565062340357,-43.286919152952514,88a8a06183fffff,Inhaúma
-22.968352659914313,-43.480047436156553,88a8a074e9fffff,Vargem Grande
-22.894391334268473,-43.2139425140695,88a8a06127fffff,Caju
-22.897088343206697,-43.536701954430718,88a8a02907fffff,Senador Vasconcelos
-22.916372020041141,-43.266719486154386,88a8a06153fffff,Engenho Novo
-22.958064452192882,-43.458283388294312,88a8a075d9fffff,Vargem Grande
-22.881685996911965,-43.225933092431205,88a8a06acbfffff,Caju
-22.945746448189915,-43.270497638860071,88a8a0633bfffff,Alto da Boa Vista
-22.814901882782671,-43.162873205913975,88a8a068e5fffff,
-22.8181194506113,-43.28587722685922,88a8a06f53fffff,Cordovil
-22.8596376148519,-43.425164562584051,88a8a0646dfffff,Realengo
-22.823154402408157,-43.270632353045684,88a8a06f55fffff,Penha
-22.947016764193041,-43.584017402031172,88a8a02b11fffff,Guaratiba
-22.917483095001902,-43.527980354563546,88a8a0296bfffff,Campo Grande
-22.984350154573868,-43.339048823483957,88a8a06255fffff,Itanhangá
-22.993561850633217,-43.403820146306337,88a8a07555fffff,Barra da Tijuca
-22.949769935196688,-43.654764098138507,88a8a02a13fffff,Santa Cruz
-22.861155520071915,-43.48666034966201,88a8a066e5fffff,Vila Kennedy
-22.99820031421104,-43.640589824338754,88a8a038b5fffff,Pedra de Guaratiba
-22.976681857876027,-43.335790188280157,88a8a0620bfffff,Jacarepaguá
-22.846912530328158,-43.43714830423427,88a8a06463fffff,Realengo
-22.922535432520242,-43.512738013918309,88a8a0296dfffff,Campo Grande
-22.902472350318956,-43.625946583877571,88a8a02811fffff,Cosmos
-22.954965840293561,-43.6917667617779,88a8a02131fffff,Sepetiba
-22.991148606405229,-43.437571977566584,88a8a07429fffff,Vargem Pequena
-23.019727718583557,-43.588872046816277,88a8a03989fffff,Guaratiba
-22.878305448894668,-43.6591524316852,88a8a028d5fffff,Paciência
-22.947971949530988,-43.488771644707292,88a8a07485fffff,Vargem Grande
-22.919794019638484,-43.189959613931478,88a8a06a5dfffff,Santa Teresa
-22.856102427866784,-43.501901770663281,88a8a066e3fffff,Bangu
-22.848608639332213,-43.55088327465662,88a8a029a5fffff,Campo Grande
-22.811491529964524,-43.239621994871506,88a8a06f29fffff,Galeão
-22.874769857742486,-43.3794339507788,88a8a06725fffff,Campo dos Afonsos
-22.843554032301142,-43.261901328593048,88a8a06f49fffff,Olaria
-22.876688453062432,-43.545422925212,88a8a02933fffff,Campo Grande
-22.889886933106286,-43.333699484293632,88a8a060ebfffff,Cascadura
-23.007577835271412,-43.4010858107633,88a8a0754bfffff,Barra da Tijuca
-22.934127754996229,-43.543751968763971,88a8a02949fffff,Campo Grande
-22.862050112262985,-43.391419343405367,88a8a06549fffff,Deodoro
-22.865273452237,-43.262421483173526,88a8a061a9fffff,Complexo do Alemão
-22.987532638603657,-43.2100207154213,88a8a07ab5fffff,
-22.833968989910385,-43.396887102489892,88a8a0650bfffff,Parque Anchieta
-23.025731835752229,-43.478370217175424,88a8a07631fffff,Recreio dos Bandeirantes
-22.98566781236433,-43.348301957300073,88a8a06251fffff,Barra da Tijuca
-22.883012196038969,-43.235185271883772,88a8a06137fffff,Caju
-22.982373593131989,-43.477315071066542,88a8a07411fffff,Vargem Pequena
-22.947842507476217,-43.184481108781647,88a8a078abfffff,Botafogo
-22.86686735378866,-43.680378698720922,88a8a02f25fffff,Santa Cruz
-22.898882545149558,-43.346209530539859,88a8a060c1fffff,Praça Seca
-23.013927986373428,-43.395091956426391,88a8a07549fffff,Barra da Tijuca
-22.794500281626984,-43.171607627947324,88a8a068a1fffff,Freguesia (Ilha)
-22.924172437202227,-43.6264790901319,88a8a02851fffff,Paciência
-22.928798100830644,-43.202469530500174,88a8a078b3fffff,Rio Comprido
-22.859843579381216,-43.47740979570905,88a8a06459fffff,Bangu
-23.039928428022471,-43.527895403519715,88a8a03923fffff,Grumari
-22.852167288958473,-43.474150493930964,88a8a06451fffff,Bangu
-22.939395792723044,-43.276492675392639,88a8a0606dfffff,Grajaú
-22.979752701776928,-43.458810280052617,88a8a07439fffff,Vargem Pequena
-22.90020140213997,-43.35546137956409,88a8a060cbfffff,Praça Seca
-22.834809439638232,-43.3016431427262,88a8a06e61fffff,Brás de Pina
-23.051500259797027,-43.558914965584613,88a8a0391dfffff,Guaratiba
-22.912990791053325,-43.752183683861382,88a8a02197fffff,Santa Cruz
-23.012068556339539,-43.58561089699333,88a8a03981fffff,Guaratiba
-22.860952608038911,-43.434415413898286,88a8a06469fffff,Realengo
-23.028688092292629,-43.601385553325031,88a8a039ddfffff,Guaratiba
-22.829327727358045,-43.516613991104755,88a8a066b1fffff,Bangu
-23.001001420283426,-43.354819630220241,88a8a070b3fffff,Barra da Tijuca
-22.850172467802881,-43.308158369220742,88a8a06193fffff,Vila Kosmos
-22.973588072546114,-43.517055707861253,88a8a076b7fffff,Guaratiba
-22.930012834865114,-43.463748712727472,88a8a0759bfffff,Jacarepaguá
-22.969462972982008,-43.437045794131009,88a8a075c9fffff,Camorim
-22.867706746827103,-43.5329125753842,88a8a066ddfffff,Santíssimo
-22.974895507284543,-43.526307683934718,88a8a076b3fffff,Guaratiba
-22.9168677542981,-43.371230320225287,88a8a062b9fffff,Tanque
-22.896480069024687,-43.379958107909943,88a8a06765fffff,Jardim Sulacap
-22.866397631920844,-43.523662204385523,88a8a066c3fffff,Santíssimo
-22.962893460750227,-43.390783371690574,88a8a07531fffff,Jacarepaguá
-22.922448631555731,-43.208465380965883,88a8a06165fffff,Rio Comprido
-22.958856807808452,-43.719518274811961,88a8a02113fffff,Santa Cruz
-22.900833429573815,-43.5122093480089,88a8a0292dfffff,Campo Grande
-22.954681867363821,-43.587278202395,88a8a02b19fffff,Guaratiba
-22.9193598464407,-43.746196172691164,88a8a02195fffff,Santa Cruz
-22.94492152171804,-43.365760598184366,88a8a062c7fffff,Cidade de Deus
-22.929804108946769,-43.4114971032431,88a8a075a1fffff,Jacarepaguá
-23.003397068452916,-43.321064725618221,88a8a0624dfffff,Barra da Tijuca
-22.991528834949815,-43.542080706962281,88a8a07691fffff,Guaratiba
-22.948125155690555,-43.236743224834868,88a8a06327fffff,Alto da Boa Vista
-22.894645825855072,-43.570444265010728,88a8a0291bfffff,Campo Grande
-22.912913196680517,-43.3434742029858,88a8a062a7fffff,Tanque
-23.004948971704088,-43.382579428716113,88a8a07545fffff,Barra da Tijuca
-22.980634139155558,-43.363549218412686,88a8a0752dfffff,Barra da Tijuca
-22.890691294457032,-43.238442451819438,88a8a06131fffff,Benfica
-22.991347292996473,-43.489827507663868,88a8a076a5fffff,Vargem Pequena
-23.007014067381014,-43.60085380589323,88a8a0399dfffff,Guaratiba
-22.914865640039714,-43.509478062232738,88a8a02965fffff,Campo Grande
-22.975598773098458,-43.378796053322283,88a8a0752bfffff,Barra da Tijuca
-22.947420874361626,-43.740744882785634,88a8a021c3fffff,Santa Cruz
-22.8196926880149,-43.34737554210507,88a8a06e19fffff,Parque Colúmbia
-23.001227019159497,-43.407079515659348,88a8a0755dfffff,Barra da Tijuca
-22.916873622034984,-43.779932035177339,88a8a02e49fffff,Santa Cruz
-22.935146903423306,-43.196473534896839,88a8a078b1fffff,Santa Teresa
-22.958257164917448,-43.510535268916271,88a8a074d5fffff,Vargem Grande
-22.818371840018472,-43.33812482561234,88a8a06e1dfffff,Acari
-22.921405029718194,-43.555733508459973,88a8a0295dfffff,Campo Grande
-22.906066517606412,-43.549212895147889,88a8a0290bfffff,Campo Grande
-22.977508674203442,-43.544811522482561,88a8a02b69fffff,Guaratiba
-22.852530550195674,-43.578632982170383,88a8a02987fffff,Campo Grande
-22.890957536638673,-43.2906978587285,88a8a061cbfffff,Engenho de Dentro
-22.902069897858262,-43.2171995443183,88a8a06121fffff,São Cristóvão
-22.912429075275259,-43.543222245940242,88a8a02909fffff,Campo Grande
-22.9033962263537,-43.226452060277055,88a8a0612bfffff,São Cristóvão
-22.954329424805103,-43.482779673859966,88a8a074e3fffff,Vargem Grande
-22.8703232805156,-43.551413202788815,88a8a029e5fffff,Campo Grande
-23.038946947180083,-43.6231515625116,88a8a038edfffff,Guaratiba
-22.859174492400218,-43.320667515630085,88a8a060a7fffff,Vicente de Carvalho
-23.027221902688229,-43.53987943376989,88a8a03937fffff,Barra de Guaratiba
-22.972757070798757,-43.664548662943915,88a8a0212dfffff,Guaratiba
-22.991770614676359,-43.290045782638529,88a8a071b3fffff,Itanhangá
-22.918790973002576,-43.537231444291088,88a8a02947fffff,Campo Grande
-22.78045259622721,-43.174346590423887,88a8a3d249fffff,Freguesia (Ilha)
-22.873237213767304,-43.674390473065557,88a8a028d3fffff,Santa Cruz
-22.988915890098745,-43.52357642497676,88a8a076b9fffff,Guaratiba
-22.942923169076924,-43.504015108292926,88a8a07483fffff,Campo Grande
-22.924016820288127,-43.574235415699839,88a8a02865fffff,Campo Grande
-22.842736963172616,-43.357149571639127,88a8a06565fffff,Honório Gurgel
-22.9941395082033,-43.560584834829719,88a8a039a7fffff,Ilha de Guaratiba
-22.981063431143973,-43.46806269289506,88a8a07415fffff,Vargem Pequena
-22.914045074559542,-43.656958390930257,88a8a02aabfffff,Santa Cruz
-22.926626344196254,-43.592737162154172,88a8a0286bfffff,Campo Grande
-22.947771854169954,-43.436519646496528,88a8a07589fffff,Jacarepaguá
-22.809110129491,-43.27336905643164,88a8a06f1dfffff,Cordovil
-23.018070579013656,-43.475110053049541,88a8a07637fffff,Recreio dos Bandeirantes
-22.965731550304632,-43.461543086609858,88a8a07433fffff,Vargem Grande
-22.875837001174656,-43.692889388712672,88a8a02f29fffff,Santa Cruz
-22.937250282937917,-43.362501910576768,88a8a0628dfffff,Taquara
-22.954514205860189,-43.5350301409132,88a8a02b2dfffff,Guaratiba
-22.989086425055913,-43.575827862309453,88a8a039b5fffff,Ilha de Guaratiba
-22.998598616157832,-43.388573384092183,88a8a07547fffff,Barra da Tijuca
-22.9453510789713,-43.470267992623469,88a8a074adfffff,Vargem Grande
-22.967440036114787,-43.2710181683454,88a8a0630bfffff,Alto da Boa Vista
-22.875380241817286,-43.536172500573777,88a8a02937fffff,Campo Grande
-22.935434388642769,-43.553003203388052,88a8a02b35fffff,Campo Grande
-22.870814346899071,-43.351679804920174,88a8a06083fffff,Osvaldo Cruz
-22.911073689214131,-43.229709259459391,88a8a06105fffff,Maracanã
-22.944681064004431,-43.313503670938751,88a8a0604bfffff,Jacarepaguá
-22.874071465049813,-43.52692203772785,88a8a066cbfffff,Santíssimo
-22.9864833969512,-43.253031586214306,88a8a06345fffff,Rocinha
-22.916348628299641,-43.570974891905855,88a8a0295bfffff,Campo Grande
-22.96479441836264,-43.252511650118208,88a8a06305fffff,Alto da Boa Vista
-23.003258968336656,-43.625348012986819,88a8a038a7fffff,Guaratiba
-22.897563122971775,-43.336957653203761,88a8a060c5fffff,Quintino Bocaiúva
-23.01937961596072,-43.484362930710368,88a8a07633fffff,Recreio dos Bandeirantes
-22.965297250574729,-43.357031588463613,88a8a0621bfffff,Jacarepaguá
-22.8395762062209,-43.234146813403257,88a8a06a97fffff,Cidade Universitária
-22.854941504198813,-43.240660778209232,88a8a06a99fffff,Maré
-22.963924841897445,-43.704279211560326,88a8a02115fffff,Sepetiba
-22.962346197747475,-43.590539071853996,88a8a02b53fffff,Guaratiba
-22.929335329056244,-43.30698737022103,88a8a06009fffff,Jacarepaguá
-22.941775860554255,-43.242738769369616,88a8a06149fffff,Tijuca
-23.017867714816845,-43.422851671883109,88a8a0773bfffff,Barra da Tijuca
-22.994297771051841,-43.6128349500885,88a8a03993fffff,Guaratiba
-22.95367234489883,-43.3260147068548,88a8a06231fffff,Jacarepaguá
-22.917944568338356,-43.684708846745444,88a8a02a9dfffff,Santa Cruz
-23.036008468575641,-43.500136541596532,88a8a07611fffff,Recreio dos Bandeirantes
-22.961795633247387,-43.433786306024089,88a8a075c1fffff,Camorim
-22.926075254113041,-43.43599353465958,88a8a075b9fffff,Jacarepaguá
-22.93568777706734,-43.300992870968514,88a8a06047fffff,Jacarepaguá
-23.0006562497203,-43.6068444549136,88a8a03991fffff,Guaratiba
-22.853666673005016,-43.535643082716661,88a8a066d7fffff,Campo Grande
-22.889229890944712,-43.481196740074452,88a8a06603fffff,Senador Camará
-23.005364606876242,-43.487095282899695,88a8a0745bfffff,Recreio dos Bandeirantes
-22.799820830264654,-43.208612086362187,88a8a0689dfffff,Portuguesa
-23.004715419094286,-43.330318229071842,88a8a06249fffff,Barra da Tijuca
-22.848426380113118,-43.498642260733511,88a8a066a9fffff,Bangu
-22.899956544543397,-43.303207727023064,88a8a06031fffff,Encantado
-23.004408619849034,-43.582349816288605,88a8a03987fffff,Guaratiba
-22.958170468234574,-43.206244952928536,88a8a0788bfffff,Jardim Botânico
-22.877996098720359,-43.554673311160556,88a8a029edfffff,Campo Grande
-22.798772563466514,-43.251610272444054,88a8a06f3dfffff,Galeão
-22.995475055789168,-43.265543154576292,88a8a06349fffff,São Conrado
-23.024780428041872,-43.573628567621427,88a8a039ebfffff,Guaratiba
-23.041546253201926,-43.641656022029842,88a8a038c5fffff,Guaratiba
-22.960686237940187,-43.476787551845469,88a8a074e1fffff,Vargem Grande
-22.910278482960045,-43.681447358814715,88a8a02a95fffff,Santa Cruz
-22.955639238495916,-43.492031574956783,88a8a0748dfffff,Vargem Grande
-23.073163568479156,-43.559445334655216,88a8a0395dfffff,Barra de Guaratiba
-22.889875148511972,-43.690162669443126,88a8a02f61fffff,Santa Cruz
-22.949461449839834,-43.550272770698861,88a8a02b2bfffff,Guaratiba
-23.02103004533161,-43.598124243718175,88a8a039d5fffff,Guaratiba
-22.8433715145915,-43.513883121298747,88a8a06687fffff,Bangu
-22.912245920230742,-43.490975622615295,88a8a0665dfffff,Senador Camará
-22.882069683245927,-43.634664039900123,88a8a028ebfffff,Paciência
-23.009098605375186,-43.462597139055809,88a8a07443fffff,Recreio dos Bandeirantes
-22.879463332317385,-43.61616414487407,88a8a028e5fffff,Campo Grande
-22.963305755675215,-43.495291574902815,88a8a074c7fffff,Vargem Grande
-22.9174247225941,-43.223713819036959,88a8a06163fffff,Maracanã
-22.920410785911788,-43.650969348510372,88a8a02aa9fffff,Paciência
-23.002317838144069,-43.3640729257988,88a8a0756dfffff,Barra da Tijuca
-22.936564142051704,-43.510006647598722,88a8a07495fffff,Campo Grande
-22.886798923429975,-43.514940506317927,88a8a02927fffff,Santíssimo
-22.956309781495783,-43.344520183221789,88a8a06217fffff,Anil
-22.905766319733296,-43.192698676930775,88a8a06a57fffff,Centro
-22.897542869297546,-43.6934241299037,88a8a02f69fffff,Santa Cruz
-22.9742827100936,-43.369543225515166,88a8a07521fffff,Jacarepaguá
-22.934844935410556,-43.396252031591438,88a8a062d3fffff,Jacarepaguá
-22.8807667907807,-43.625414113815239,88a8a028e1fffff,Campo Grande
-22.933295352260377,-43.334744765126558,88a8a0605bfffff,Freguesia (Jacarepaguá)
-22.845374958994832,-43.37565148873837,88a8a0656bfffff,Guadalupe
-22.844856005993254,-43.575372785879722,88a8a029bdfffff,Campo Grande
-22.952814078763456,-43.421274655144678,88a8a075ebfffff,Jacarepaguá
-22.952369023022783,-43.673265520674725,88a8a02ac9fffff,Santa Cruz
-22.927751074224915,-43.245476657581683,88a8a06143fffff,Andaraí
-22.948469539983073,-43.645513320037942,88a8a02a17fffff,Santa Cruz
-23.011901818463844,-43.533358021889249,88a8a076d5fffff,Guaratiba
-22.995082170450253,-43.465329979649439,88a8a0740bfffff,Recreio dos Bandeirantes
-22.786810999269417,-43.168351599446574,88a8a068a7fffff,Freguesia (Ilha)
-22.923135955246128,-43.721708808961687,88a8a021abfffff,Santa Cruz
-23.023476735805158,-43.564376158055389,88a8a039e1fffff,Guaratiba
-23.019562247532583,-43.536618693114924,88a8a076ddfffff,Barra de Guaratiba
-22.961996280342,-43.486039581177018,88a8a074ebfffff,Vargem Grande
-22.854590167678939,-43.440407233271159,88a8a0646bfffff,Realengo
-22.884602254879916,-43.296692084645137,88a8a061ddfffff,Pilares
-22.793461936967475,-43.214606630613055,88a8a06891fffff,Galeão
-22.90127789216664,-43.312459808772488,88a8a0603bfffff,Piedade
-22.927023539633261,-43.749458279607076,88a8a0219dfffff,Santa Cruz
-22.925370215151485,-43.279229738886293,88a8a06067fffff,Jacarepaguá
-22.870635162189586,-43.655891375796429,88a8a0288bfffff,Paciência
-22.83027489349497,-43.169385514163544,88a8a06817fffff,
-22.910511499298185,-43.377223610525519,88a8a062bbfffff,Tanque
-23.018256281135368,-43.527366127661722,88a8a076c3fffff,Recreio dos Bandeirantes
-22.908953549918618,-43.315717832211831,88a8a06015fffff,Água Santa
-22.891174077210415,-43.699412282042267,88a8a02f6bfffff,Santa Cruz
-22.864683379542772,-43.409921457180026,88a8a06731fffff,Vila Militar
-22.955440398958256,-43.439779088107812,88a8a075c3fffff,Camorim
-22.918064210077798,-43.736946485735629,88a8a021b9fffff,Santa Cruz
-22.925728245514229,-43.740208504738071,88a8a02183fffff,Santa Cruz
-22.937166761468916,-43.718982602359972,88a8a021e3fffff,Santa Cruz
-22.892584952484214,-43.760896137467675,88a8a02e63fffff,Santa Cruz
-22.865999166061872,-43.4191724668651,88a8a0673bfffff,Magalhães Bastos
-22.891653739408174,-43.447451736028576,88a8a0662dfffff,Padre Miguel
-22.940451200052056,-43.233485766387091,88a8a0614dfffff,Tijuca
-22.871889700182631,-43.308680094925471,88a8a061d3fffff,Tomás Coelho
-22.9245367186839,-43.783194424188061,88a8a020a3fffff,Santa Cruz
-22.989617383715544,-43.376061186246268,88a8a07563fffff,Barra da Tijuca
-22.97015775936654,-43.646046524973634,88a8a02a57fffff,Guaratiba
-22.788142311288585,-43.177602645674696,88a8a068a3fffff,Freguesia (Ilha)
-22.94030388901383,-43.485511784173227,88a8a074abfffff,Vargem Grande
-22.944407010395757,-43.565514948034014,88a8a02b39fffff,Guaratiba
-22.870487753110556,-43.603653548692925,88a8a029d1fffff,Campo Grande
-22.985334549849615,-43.600322094612558,88a8a02a6dfffff,Guaratiba
-22.9747083769394,-43.474055140020774,88a8a07417fffff,Vargem Grande
-22.993139977066573,-43.65583117046571,88a8a038b3fffff,Guaratiba
-22.934441310818727,-43.648241398240827,88a8a02ae1fffff,Santa Cruz
-22.915579912297858,-43.770682635003027,88a8a02e4dfffff,Santa Cruz
-22.938993399009316,-43.476260068508545,88a8a074a1fffff,Vargem Grande
-22.866324832891845,-43.219419141345895,88a8a06a89fffff,Cidade Universitária
-23.016760973909015,-43.46585714034633,88a8a0744bfffff,Recreio dos Bandeirantes
-23.004240615713854,-43.530097420111723,88a8a0768bfffff,Guaratiba
-22.893339423543715,-43.561193735738129,88a8a02911fffff,Campo Grande
-22.98610686362213,-43.452817554623223,88a8a07407fffff,Vargem Pequena
-22.8056469574887,-43.350110373040913,88a8a06e13fffff,Pavuna
-22.929612425530362,-43.767957680897908,88a8a020a5fffff,Santa Cruz
-22.92496545425757,-43.478992272326856,88a8a06649fffff,Senador Camará
-22.804849536045541,-43.193366194151849,88a8a06881fffff,Jardim Carioca
-22.868977999344473,-43.237923088310723,88a8a06ad1fffff,Maré
